amazons	https://en.wikipedia.org/wiki/Game_of_the_Amazons	http://web.archive.org/web/20260511121116/https://en.wikipedia.org/wiki/Game_of_the_Amazons
atoll	https://en.wikipedia.org/wiki/Atoll_(game)	
crossway	https://en.wikipedia.org/wiki/Crossway_(game)	
atropos	https://en.wikipedia.org/wiki/Atropos_(game)	
anti-reversi	https://en.wikipedia.org/wiki/Reversed_Othello	
brazilian-draughts	https://en.wikipedia.org/wiki/Brazilian_draughts	http://web.archive.org/web/20260312045332/https://en.wikipedia.org/wiki/Brazilian_draughts
catchup	https://en.wikipedia.org/wiki/Catchup_(game)	
cherries	https://en.wikipedia.org/wiki/Cherries_(game)	
connect-four	https://en.wikipedia.org/wiki/Connect_Four	http://web.archive.org/web/20260503215600/https://en.wikipedia.org/wiki/Connect_Four
notakto	https://en.wikipedia.org/wiki/Notakto	http://web.archive.org/web/20260326083823/https://en.wikipedia.org/wiki/Notakto
cram	https://en.wikipedia.org/wiki/Cram_(game)	http://web.archive.org/web/20260413063623/https://en.wikipedia.org/wiki/Cram_(game)
onyx	https://en.wikipedia.org/wiki/Onyx_(game)	http://web.archive.org/web/20251118230904/https://en.wikipedia.org/wiki/Onyx_(game)
frisian-draughts	https://en.wikipedia.org/wiki/Frisian_draughts	http://web.archive.org/web/20251004011548/https://en.wikipedia.org/wiki/Frisian_draughts
checkers	https://en.wikipedia.org/wiki/English_draughts	http://web.archive.org/web/20260310161143/https://en.wikipedia.org/wiki/English_draughts
order-and-chaos	https://en.wikipedia.org/wiki/Order_and_Chaos	http://web.archive.org/web/20260430010757/https://en.wikipedia.org/wiki/Order_and_Chaos
pegs-solitaire	https://en.wikipedia.org/wiki/Peg_solitaire	http://web.archive.org/web/20260504154123/https://en.wikipedia.org/wiki/Peg_solitaire
connect6	https://en.wikipedia.org/wiki/Connect6	
conhex	https://en.wikipedia.org/wiki/ConHex	
euclids-game	https://en.wikipedia.org/wiki/Euclid_game	
dobutsu-shogi	https://en.wikipedia.org/wiki/D%C5%8Dbutsu_sh%C5%8Dgi	
northcotts-game	https://en.wikipedia.org/wiki/Northcott%27s_game	
nonograms	https://en.wikipedia.org/wiki/Nonogram	
four-d-tic-tac-toe	https://en.wikipedia.org/wiki/Tic-tac-toe_variants	
hackenbush	https://en.wikipedia.org/wiki/Hackenbush	
poly-y	https://en.wikipedia.org/wiki/Y_(game)	http://web.archive.org/web/20260221031533/https://en.wikipedia.org/wiki/Y_(game)
phutball	https://en.wikipedia.org/wiki/Phutball	http://web.archive.org/web/20260203090111/https://en.wikipedia.org/wiki/Phutball
pylos	https://en.wikipedia.org/wiki/Pylos_(game)	
othello	https://en.wikipedia.org/wiki/Reversi	
pallanguzhi	https://en.wikipedia.org/wiki/Pallanguzhi	
punct	https://en.wikipedia.org/wiki/P%C3%9CNCT	http://web.archive.org/web/20260130062407/https://en.wikipedia.org/wiki/P%C3%9CNCT
pyraminx	https://en.wikipedia.org/wiki/Pyraminx	http://web.archive.org/web/20260323231722/https://en.wikipedia.org/wiki/Pyraminx
quarto	https://en.wikipedia.org/wiki/Quarto_(board_game)	http://web.archive.org/web/20260331221621/https://en.wikipedia.org/wiki/Quarto_%28board_game%29
l-game	https://en.wikipedia.org/wiki/L_game	
pentago	https://en.wikipedia.org/wiki/Pentago	http://web.archive.org/web/20260515054720/https://en.wikipedia.org/wiki/Pentago
red-blue-green-hackenbush	https://en.wikipedia.org/wiki/Hackenbush	
rock-paper-scissors	https://en.wikipedia.org/wiki/Rock_paper_scissors	http://web.archive.org/web/20260506060951/https://en.wikipedia.org/wiki/Rock_paper_scissors
quixo	https://en.wikipedia.org/wiki/Quixo	
pong-hau-ki	https://en.wikipedia.org/wiki/Pong_hau_ki	
rush-hour	https://en.wikipedia.org/wiki/Rush_Hour_(puzzle)	http://web.archive.org/web/20260429013139/https://en.wikipedia.org/wiki/Rush_Hour_(puzzle)
samegame	https://en.wikipedia.org/wiki/SameGame	http://web.archive.org/web/20260508102957/https://en.wikipedia.org/wiki/SameGame
qubic	https://en.wikipedia.org/wiki/3D_tic-tac-toe	http://web.archive.org/web/20260311160137/https://en.wikipedia.org/wiki/3D_tic-tac-toe
quoridor	https://en.wikipedia.org/wiki/Quoridor	http://web.archive.org/web/20260512183438/https://en.wikipedia.org/wiki/Quoridor
renju	https://en.wikipedia.org/wiki/Renju	http://web.archive.org/web/20260311032313/https://en.wikipedia.org/wiki/Renju
seega	https://en.wikipedia.org/wiki/Seega_(game)	http://web.archive.org/web/20260425005629/https://en.wikipedia.org/wiki/Seega_(game)
shogi	https://en.wikipedia.org/wiki/Shogi	http://web.archive.org/web/20260511040918/https://en.wikipedia.org/wiki/Shogi
pente	https://en.wikipedia.org/wiki/Pente	
ruler-game	https://en.wikipedia.org/wiki/Ruler_game	
shisima	https://en.wikipedia.org/wiki/Shisima	http://web.archive.org/web/20260203141438/https://en.wikipedia.org/wiki/Shisima
pocket-cube	https://en.wikipedia.org/wiki/Pocket_Cube	
picaria	https://en.wikipedia.org/wiki/Picaria	
push	https://en.wikipedia.org/wiki/Push_(game)	
shove	https://en.wikipedia.org/wiki/Shove_(game)	
russian-draughts	https://en.wikipedia.org/wiki/Russian_draughts	http://web.archive.org/web/20260315193309/https://en.wikipedia.org/wiki/Russian_draughts
sokoban	https://en.wikipedia.org/wiki/Sokoban	http://web.archive.org/web/20260511233436/https://en.wikipedia.org/wiki/Sokoban
star	https://en.wikipedia.org/wiki/Star_(board_game)	http://web.archive.org/web/20260112204427/https://en.wikipedia.org/wiki/Star_(board_game)
skat	https://en.wikipedia.org/wiki/Skat_(card_game)	http://web.archive.org/web/20260514033451/https://en.wikipedia.org/wiki/Skat_(card_game)
songo	https://en.wikipedia.org/wiki/Mancala	http://web.archive.org/web/20260509062903/https://en.wikipedia.org/wiki/Mancala
subtract-a-square	https://en.wikipedia.org/wiki/Subtract_a_square	http://web.archive.org/web/20260405205210/https://en.wikipedia.org/wiki/Subtract_a_square
rubiks-cube	https://en.wikipedia.org/wiki/Rubik%27s_Cube	http://web.archive.org/web/20260513023211/https://en.wikipedia.org/wiki/Rubik%27s_Cube
surakarta	https://en.wikipedia.org/wiki/Surakarta_(game)	http://web.archive.org/web/20260311044543/https://en.wikipedia.org/wiki/Surakarta_(game)
tablut	https://en.wikipedia.org/wiki/Tafl_games	http://web.archive.org/web/20260404190502/https://en.wikipedia.org/wiki/Tafl_games
tamsk	https://en.wikipedia.org/wiki/TAMSK	http://web.archive.org/web/20260115011947/https://en.wikipedia.org/wiki/TAMSK
score-four	https://en.wikipedia.org/wiki/Score_Four	
shatranj	https://en.wikipedia.org/wiki/Shatranj	
sim	https://en.wikipedia.org/wiki/Sim_(game)	
teeko	https://en.wikipedia.org/wiki/Teeko	http://web.archive.org/web/20260508193822/https://en.wikipedia.org/wiki/Teeko
three-check-chess	https://en.wikipedia.org/wiki/Three-check_chess	http://web.archive.org/web/20260406014518/https://en.wikipedia.org/wiki/Three-check_chess
six-mens-morris	https://en.wikipedia.org/wiki/Six_men%27s_morris	
skewb	https://en.wikipedia.org/wiki/Skewb	
snort	https://en.wikipedia.org/wiki/Snort_(game)	
slither	https://en.wikipedia.org/wiki/Slither_(board_game)	
slitherlink	https://en.wikipedia.org/wiki/Slitherlink	
tic-tac-toe	https://en.wikipedia.org/wiki/Tic-tac-toe	http://web.archive.org/web/20260503215557/https://en.wikipedia.org/wiki/Tic-tac-toe
tower-of-hanoi	https://en.wikipedia.org/wiki/Tower_of_Hanoi	http://web.archive.org/web/20260508043356/https://en.wikipedia.org/wiki/Tower_of_Hanoi
turkish-draughts	https://en.wikipedia.org/wiki/Turkish_draughts	http://web.archive.org/web/20250927084242/https://en.wikipedia.org/wiki/Turkish_draughts
twixt	https://en.wikipedia.org/wiki/TwixT	http://web.archive.org/web/20260324115453/https://en.wikipedia.org/wiki/TwixT
sudoku	https://en.wikipedia.org/wiki/Sudoku	
twelve-mens-morris	https://en.wikipedia.org/wiki/Twelve_men%27s_morris	http://web.archive.org/web/20251223020816/https://en.wikipedia.org/wiki/Twelve_men%27s_morris
sungka	https://en.wikipedia.org/wiki/Sungka	
wild-tic-tac-toe	https://en.wikipedia.org/wiki/Tic-tac-toe_variants	
unlur	https://en.wikipedia.org/wiki/Unlur	
toguz-kumalak	https://en.wikipedia.org/wiki/Toguz_korgool	http://web.archive.org/web/20260113231550/https://en.wikipedia.org/wiki/Toguz_korgool
tant-fant	https://en.wikipedia.org/wiki/Tant_fant	
xiangqi	https://en.wikipedia.org/wiki/Xiangqi	http://web.archive.org/web/20260429225338/https://en.wikipedia.org/wiki/Xiangqi
y	https://en.wikipedia.org/wiki/Y_(game)	http://web.archive.org/web/20260221031533/https://en.wikipedia.org/wiki/Y_(game)
ultimate-tic-tac-toe	https://en.wikipedia.org/wiki/Ultimate_tic-tac-toe	http://web.archive.org/web/20260320194944/https://en.wikipedia.org/wiki/Ultimate_tic-tac-toe
tzaar	https://en.wikipedia.org/wiki/TZAAR	http://web.archive.org/web/20260113143313/https://en.wikipedia.org/wiki/TZAAR
tic-tac-chec	https://en.wikipedia.org/wiki/Tic-tac-chec	
yahtzee	https://en.wikipedia.org/wiki/Yahtzee	http://web.archive.org/web/20260507114418/https://en.wikipedia.org/wiki/Yahtzee
